"State / Measuring network";"Station code";"Station name";"Station setting";"Station type";"Annual mean value in µg/m³";"Number of daily mean values above 50 µg/m³"
Bremen;DEHB013;Bremen-Hasenbüren;"rural regional";industry;21;8
Brandenburg;DEBB053;"Hasenholz (Buckow)";"rural regional";background;17;7
Brandenburg;DEBB065;"Lütte (Belzig)";"rural regional";background;15;4
Brandenburg;DEBB066;Spreewald;"rural regional";background;19;7
Baden-Württemberg;DEBW031;Schwarzwald-Süd;"rural regional";background;8;0
Baden-Württemberg;DEBW087;"Schwäbische Alb";"rural regional";background;12;3
Bavaria;DEBY049;"Neustadt a.d. Donau/Eining";"rural regional";background;17;7
Bavaria;DEBY072;Tiefenbach/Altenschneeberg;"rural regional";background;13;5
Bavaria;DEBY109;Andechs/Rothenfeld;"rural regional";background;14;5
Bavaria;DEBY122;"Bad Hindelang/Unterjoch";"rural regional";background;8;2
Hesse;DEHE060;Kellerwald;"rural regional";background;9;2
"North Rhine-Westphalia";DENW064;"Simmerath (Eifel)";"rural regional";background;11;2
"North Rhine-Westphalia";DENW065;"Netphen Rothaargebirge";"rural regional";background;12;1
Saarland;DESL019;Biringen;"rural regional";background;14;2
Schleswig-Holstein;DESH008;Bornhöved;"rural regional";background;17;5
Saxony;DESN074;Schwartenberg;"rural regional";background;14;2
Saxony;DESN079;Niesky;"rural regional";background;18;17
Saxony;DESN093;Brockau;"rural regional";background;16;12
Saxony-Anhalt;DEST089;Zartau/Waldstation;"rural regional";background;14;4
Saxony-Anhalt;DEST098;"Unterharz / Friedrichsbrunn";"rural regional";background;16;2
Thuringia;DETH026;Dreißigacker;"rural regional";background;15;2
UBA;DEUB004;Schauinsland;"rural regional";background;9;0
UBA;DEUB030;Neuglobsow;"rural regional";background;14;5
Baden-Württemberg;DEBW137;"Tübingen Jesinger Hauptstraße";"rural near town";traffic;25;25
Bavaria;DEBY121;Oberaudorf/Inntal-Autobahn;"rural near town";traffic;22;14
"North Rhine-Westphalia";DENW074;Niederzier;"rural near town";industry;23;35
Saxony-Anhalt;DEST068;Pouch;"rural near town";industry;18;7
Berlin;DEBE032;"Berlin Grunewald (3.5 m)";"rural near town";background;18;5
Berlin;DEBE056;"Berlin Friedrichshagen";"rural near town";background;18;7
Baden-Württemberg;DEBW004;Eggenstein;"rural near town";background;17;4
Hesse;DEHE043;Riedstadt;"rural near town";background;20;7
"North Rhine-Westphalia";DENW066;Nettetal-Kaldenkirchen;"rural near town";background;22;21
"North Rhine-Westphalia";DENW068;Soest-Ost;"rural near town";background;18;5
"North Rhine-Westphalia";DENW081;Borken-Gemen;"rural near town";background;21;8
Saxony;DESN051;Radebeul-Wahnsdorf;"rural near town";background;19;13

"* Pursuant to § 20 or § 21 of Directive 2008/50/EC, exceedances of the PM₁₀ daily mean limit value due to natural sources or gritted sand or salt may be deducted by winter road clearance services."

"Source: German Environment Agency, https://www.umweltbundesamt.de/en/data/air/air-data/annual-tabulation (Status: 2013-10-14). All times are given in the time valid at the time of measurement (CET or CEST)."
