"State / Measuring network";"Station code";"Station name";"Station setting";"Station type";"Annual mean value in µg/m³";"Number of daily mean values above 50 µg/m³"
"Lower Saxony";DENI077;Solling-Süd;"rural area";background;16;6
Rhineland-Palatinate;DERP013;Westpfalz-Waldmohr;"rural area";background;15;4
Rhineland-Palatinate;DERP014;Hunsrück-Leisel;"rural area";background;12;1
Rhineland-Palatinate;DERP015;"Westeifel Wascheid";"rural area";background;12;1
Rhineland-Palatinate;DERP016;Westerwald-Herdorf;"rural area";background;13;3
Rhineland-Palatinate;DERP017;Pfälzerwald-Hortenkopf;"rural area";background;12;0
Saxony-Anhalt;DEST104;"Domäne Bobbe";"rural area";background;22;26
UBA;DEUB001;Westerland;"rural area";background;22;15
UBA;DEUB005;Waldhof;"rural area";background;19;15
UBA;DEUB028;Zingst;"rural area";background;19;16
UBA;DEUB029;Schmücke;"rural area";background;11;2
Saxony;DESN049;Carlsfeld;"rural secluded";background;12;0
Saxony;DESN076;Collmberg;"rural secluded";background;19;19
Thuringia;DETH027;Neuhaus;"rural secluded";background;12;2
Thuringia;DETH042;Possen;"rural secluded";background;16;8
Thuringia;DETH061;Hummelshain;"rural secluded";background;15;11
Bremen;DEHB013;Bremen-Hasenbüren;"rural regional";industry;25;29
Brandenburg;DEBB053;"Hasenholz (Buckow)";"rural regional";background;22;29
Brandenburg;DEBB065;"Lütte (Belzig)";"rural regional";background;18;20
Baden-Württemberg;DEBW031;Schwarzwald-Süd;"rural regional";background;9;1
Baden-Württemberg;DEBW087;"Schwäbische Alb";"rural regional";background;13;0
Bavaria;DEBY013;Mehring/Sportplatz;"rural regional";background;21;20
Bavaria;DEBY049;"Neustadt a.d. Donau/Eining";"rural regional";background;19;9
Bavaria;DEBY072;Tiefenbach/Altenschneeberg;"rural regional";background;14;2
Bavaria;DEBY109;Andechs/Rothenfeld;"rural regional";background;15;4
Bavaria;DEBY122;"Bad Hindelang/Unterjoch";"rural regional";background;9;0
Hesse;DEHE060;Kellerwald;"rural regional";background;15;8
"North Rhine-Westphalia";DENW064;"Simmerath (Eifel)";"rural regional";background;13;2
"North Rhine-Westphalia";DENW065;"Netphen Rothaargebirge";"rural regional";background;13;0
Saarland;DESL019;Biringen;"rural regional";background;15;4
Schleswig-Holstein;DESH008;Bornhöved;"rural regional";background;20;18
Saxony;DESN074;Schwartenberg;"rural regional";background;15;7
Saxony;DESN079;Niesky;"rural regional";background;19;24
Saxony;DESN093;Brockau;"rural regional";background;18;13
Saxony-Anhalt;DEST089;Zartau/Waldstation;"rural regional";background;20;19
Saxony-Anhalt;DEST098;"Unterharz / Friedrichsbrunn";"rural regional";background;18;7
Thuringia;DETH026;Dreißigacker;"rural regional";background;17;7
UBA;DEUB004;Schauinsland;"rural regional";background;9;0
UBA;DEUB030;Neuglobsow;"rural regional";background;17;15
Baden-Württemberg;DEBW137;"Tübingen Jesinger Hauptstraße";"rural near town";traffic;28;34
Bavaria;DEBY121;Oberaudorf/Inntal-Autobahn;"rural near town";traffic;22;6
"North Rhine-Westphalia";DENW074;Niederzier;"rural near town";industry;27;46
Saxony-Anhalt;DEST068;Pouch;"rural near town";industry;21;27
Berlin;DEBE032;"Berlin Grunewald (3.5 m)";"rural near town";background;21;25
Berlin;DEBE056;"Berlin Friedrichshagen";"rural near town";background;21;27
Baden-Württemberg;DEBW004;Eggenstein;"rural near town";background;19;9
Bavaria;DEBY047;"Naila/Selbitzer Berg";"rural near town";background;17;12
Hesse;DEHE043;Riedstadt;"rural near town";background;21;12
"North Rhine-Westphalia";DENW066;Nettetal-Kaldenkirchen;"rural near town";background;25;27
"North Rhine-Westphalia";DENW068;Soest-Ost;"rural near town";background;20;13
"North Rhine-Westphalia";DENW081;Borken-Gemen;"rural near town";background;24;24
Saxony;DESN051;Radebeul-Wahnsdorf;"rural near town";background;22;26

"* Pursuant to § 20 or § 21 of Directive 2008/50/EC, exceedances of the PM₁₀ daily mean limit value due to natural sources or gritted sand or salt may be deducted by winter road clearance services."

"Source: German Environment Agency, https://www.umweltbundesamt.de/en/data/air/air-data/annual-tabulation (Status: 2012-07-25). All times are given in the time valid at the time of measurement (CET or CEST)."
